"","logFC","logCPM","PValue","FDR"
"FBgn0031254",0.255788907155698,2.6919595877542,0.312798707726174,0.72265741022141
"FBgn0260397",0.139999335204938,5.35085756763918,0.312937371068801,0.722770487766704
"FBgn0052196",-0.432631902323243,0.514086148252464,0.313331456045239,0.723473261651031
"FBgn0260747",0.137342280758013,7.51813976124057,0.313768258663597,0.724128873192094
"FBgn0015929",-0.125682364566707,7.17215486698779,0.313795170843297,0.724128873192094
"FBgn0037279",0.14474624032119,6.36921464529381,0.314232304668131,0.724897765261844
"FBgn0024833",0.135532336331827,6.78272158330853,0.314474918817529,0.724897765261844
"FBgn0028863",-0.247737625425245,3.607996602748,0.314475658555167,0.724897765261844
"FBgn0036777",0.263289298069036,2.40194456572747,0.314660217074229,0.724897765261844
"FBgn0028919",-0.192317175768556,4.01838736565607,0.31468718909073,0.724897765261844
"FBgn0037551",0.141764520923317,6.11377367386029,0.31471537036261,0.724897765261844
"FBgn0033712",0.263754138181958,2.99914177148025,0.314788734657669,0.724897765261844
"FBgn0011708",0.140791377860698,6.90980706889841,0.314848222523733,0.724897765261844
"FBgn0038546",0.152717996891448,5.56776470911834,0.315167539642233,0.725425628387951
"FBgn0052686",0.332524478140238,1.20478961733024,0.3153431132947,0.725622428078293
"FBgn0035528",0.173158307609264,6.64731761231903,0.315455325298506,0.725673358253787
"FBgn0053173",0.230210183210109,2.44963508312896,0.315724588719927,0.725768359678371
"FBgn0030930",-0.123167560467888,7.17802160480805,0.315800095900332,0.725768359678371
"FBgn0051769",0.241470535387107,2.46897081029285,0.315805412814332,0.725768359678371
"FBgn0036214",0.375654450062815,0.698618831592514,0.315954310528866,0.725768359678371
"FBgn0031435",-0.279470579439294,1.66453573967364,0.31599302848978,0.725768359678371
"FBgn0045800",-0.350578792046741,2.99128874796242,0.316037165560046,0.725768359678371
"FBgn0028480",0.142644573390102,7.25569402974901,0.316456352812757,0.725829590289754
"FBgn0037874",0.130872193949232,10.3601905583465,0.316558588160721,0.725829590289754
"FBgn0035251",0.132701040067796,6.70524026171222,0.316718363110056,0.725829590289754
"FBgn0029113",-0.121441973793467,7.5967505760971,0.316823890252614,0.725829590289754
"FBgn0052043",-0.203113553513218,3.64977932236408,0.316841255422438,0.725829590289754
"FBgn0086691",0.200814678677351,3.85847533704346,0.316941727753621,0.725829590289754
"FBgn0039620",0.336455745414841,1.35751625920484,0.317099141868123,0.725829590289754
"FBgn0034573",0.143997828548705,6.45962953297036,0.317148328924654,0.725829590289754
"FBgn0032233",-0.380535995523417,0.714594779543895,0.317230010477709,0.725829590289754
"FBgn0041630",-0.141728526181004,6.23688172829912,0.317236625821287,0.725829590289754
"FBgn0036271",-0.147000148817556,5.31328346517034,0.317246947354555,0.725829590289754
"FBgn0004103",0.135574409367956,8.64109965978273,0.317380866161017,0.725829590289754
"FBgn0033980",-0.168896511189792,6.38923123895812,0.317418277534503,0.725829590289754
"FBgn0024986",0.167671543869938,4.36970354979196,0.317460731276837,0.725829590289754
"FBgn0028572",0.178926629877418,4.88293228050232,0.317502003803908,0.725829590289754
"FBgn0039066",-0.124127757382203,6.10936265917893,0.317505396745419,0.725829590289754
"FBgn0030990",0.135446467541544,7.51586922192622,0.317700407262222,0.726069356284954
"FBgn0002579",0.136510297775921,9.79124130108561,0.317852477913963,0.726210879771664
"FBgn0028906",0.384714418371028,1.48193774295651,0.317998449655411,0.726338392521687
"FBgn0030434",0.143024377325149,6.05413354298083,0.318455107661322,0.726908555665481
"FBgn0015393",0.151626116347966,6.41571254588661,0.318612313142573,0.726908555665481
"FBgn0032477",0.14002688523008,5.33582520611952,0.318695695499578,0.726908555665481
"FBgn0052685",0.146016874608999,7.92429323021152,0.31871888609727,0.726908555665481
"FBgn0015776",0.135815583688696,8.33764557108536,0.318800724302061,0.726908555665481
"FBgn0000562",0.126484561894811,6.88133158430991,0.31888988132497,0.726908555665481
"FBgn0033232",-0.14150894881494,5.150775584828,0.318937183845949,0.726908555665481
"FBgn0058006",-0.226276869549088,2.86819849973639,0.31896992853494,0.726908555665481
"FBgn0033748",-0.409634765565974,0.795347320334186,0.319517070551519,0.727949524989546
"FBgn0052278",0.187571946860404,4.48778866990553,0.319715511498541,0.728157713432437
"FBgn0036036",-0.252378976913778,2.66952794380432,0.319888254572006,0.728157713432437
"FBgn0030039",0.205506461111006,3.96541175607129,0.319919901761087,0.728157713432437
"FBgn0039055",0.12066036444032,6.44615371978887,0.319975745062697,0.728157713432437
"FBgn0032647",-0.399422993114109,1.26406062391068,0.320060385211551,0.728157713432437
"FBgn0039205",-0.267022540157309,2.3375282151219,0.320173849912349,0.72817334957238
"FBgn0037435",-0.206587387458159,3.21739126608231,0.320248035940286,0.72817334957238
"FBgn0037336",0.120887569160016,6.79049624069689,0.32054358216501,0.728457804260231
"FBgn0035036",-0.155038708573624,4.53027538142776,0.320565937016591,0.728457804260231
"FBgn0000588",0.164943702675631,4.780679524384,0.320644410862311,0.728457804260231
"FBgn0052699",-0.12534341718968,6.85461575124252,0.32087182814954,0.728768944903494
"FBgn0035228",0.13416046436442,7.25582534900118,0.321505894643106,0.729971657360767
"FBgn0037384",-0.183377732302793,4.08553926304647,0.321599114203096,0.729971657360767
"FBgn0029957",-0.170569780040992,5.92807277939733,0.321716444713186,0.729971657360767
"FBgn0000594",0.351831294121441,0.902787542700074,0.3218249202462,0.729971657360767
"FBgn0039163",-0.145536648611856,5.13011921958986,0.32185443482441,0.729971657360767
"FBgn0031040",0.284473532909299,3.4369865865593,0.322157594017858,0.730244085068799
"FBgn0003660",0.130073628326481,7.7947389012418,0.322260160445523,0.730244085068799
"FBgn0038168",-0.12360537875206,5.87986863306164,0.322396639696777,0.730244085068799
"FBgn0015834",0.142710032274384,8.6837047209802,0.322457671583383,0.730244085068799
"FBgn0030800",0.145879325547937,4.94631213771198,0.322496628802092,0.730244085068799
"FBgn0031080",-0.228302507044255,6.29224467317465,0.32253268662139,0.730244085068799
"FBgn0025140",0.118631036560496,6.15584581891991,0.322619175582794,0.730244085068799
"FBgn0033350",-0.134450520254264,5.2611563157309,0.322699719816897,0.730244085068799
"FBgn0037561",0.165927182475595,4.68116799512763,0.322896175587833,0.73039332256532
"FBgn0017578",0.26927888891707,3.80653909200522,0.322946997887,0.73039332256532
"FBgn0005634",-0.122916180769571,10.6783211044551,0.323519861234603,0.731483581842817
"FBgn0030877",-0.136527660809047,5.90835998676597,0.323765138383842,0.731832759489402
"FBgn0027532",0.130108666309167,6.25628478149583,0.324038774141908,0.731916776642322
"FBgn0050493",-0.242028396126984,3.05702611845804,0.324069067781198,0.731916776642322
"FBgn0003475",-0.148726329995871,7.82782013804856,0.324074868704464,0.731916776642322
"FBgn0052264",0.170683221861375,6.30824521699102,0.32428966327229,0.732158599853156
"FBgn0086038",0.454807347107006,0.393022670211883,0.324411291293958,0.732158599853156
"FBgn0037108",0.127613965164851,6.43486500121546,0.324454593033238,0.732158599853156
"FBgn0052113",0.201304018193037,6.11578074181498,0.324714679796087,0.732540313760089
"FBgn0026737",-0.183236880249286,4.25202620931341,0.324965465864868,0.732900837908001
"FBgn0034402",0.220458796135974,3.06235909046522,0.325214201149728,0.733256536373414
"FBgn0029878",-0.131411291923275,7.28807985393057,0.325464279154555,0.733292811452466
"FBgn0260478",-0.330690032187841,2.22404004368852,0.32548361082343,0.733292811452466
"FBgn0016977",0.214066158593702,9.74590511453865,0.325503363177013,0.733292811452466
"FBgn0052040",0.442706579773252,0.209998664212494,0.325873794888327,0.733453065304814
"FBgn0032456",0.123179346192976,9.2626201038592,0.325920495739542,0.733453065304814
"FBgn0260724",0.137385851148248,9.73769530743137,0.325965155693086,0.733453065304814
"FBgn0035309",0.189746628720441,3.91077098031846,0.326032237065537,0.733453065304814
"FBgn0036578",0.170781904134876,4.49518656737667,0.326278422237481,0.733453065304814
"FBgn0023388",0.115044673788731,6.88551795205337,0.326292339410573,0.733453065304814
"FBgn0034093",-0.216629098074781,3.78067637429001,0.32629457406093,0.733453065304814
"FBgn0011225",-0.116366980110969,6.22099793550725,0.326304531251759,0.733453065304814
"FBgn0010350",0.150524344219621,5.74713261336455,0.326393897606474,0.733453065304814
"FBgn0038881",0.118864537195644,6.55291565396594,0.326698719589199,0.733611791871314
"FBgn0035581",-0.459423962620374,0.227242578790653,0.326718763728908,0.733611791871314
"FBgn0024728",0.192338573056291,5.98527185299672,0.326737724582209,0.733611791871314
"FBgn0035513",0.452124620072736,0.307223656724265,0.32692545381497,0.733828770112398
"FBgn0032264",-0.130309315745624,6.71118729001225,0.327033447963976,0.733866701057881
"FBgn0032340",-0.122481350147167,7.88830392266754,0.327269614601352,0.73419215127499
"FBgn0034697",0.12102510128114,6.51002751113468,0.327658057131162,0.734655501646689
"FBgn0031317",-0.15040375207267,5.85256811370942,0.327658542380406,0.734655501646689
"FBgn0035624",-0.194139875439426,3.20285242339202,0.327755096516722,0.734667517400865
"FBgn0037544",0.249084691214105,2.56857635577818,0.32869568751448,0.735747140722289
"FBgn0045770",-0.433552044684894,0.36377942584757,0.328934660057427,0.735747140722289
"FBgn0031782",-0.152978049687144,5.67844410681457,0.328957634533522,0.735747140722289
"FBgn0086676",-0.141213636651553,8.69755135151187,0.328969421711373,0.735747140722289
"FBgn0039856",0.445494864124691,0.427803684755943,0.329121492686528,0.735747140722289
"FBgn0034282",-0.159445995584605,7.58755927091253,0.329181066496327,0.735747140722289
"FBgn0038585",0.136851504412082,5.30423997942839,0.329301357524445,0.735747140722289
"FBgn0036173",-0.179985055036679,5.19440207928131,0.329361035623038,0.735747140722289
"FBgn0036817",-0.278975163722469,1.45803253726312,0.329411204949682,0.735747140722289
"FBgn0039859",-0.296821561118807,2.73633588838918,0.329438404147721,0.735747140722289
"FBgn0037924",0.13021925663876,6.27634001226189,0.329520683248817,0.735747140722289
"FBgn0002733",-0.146334039817337,4.6884256376193,0.329527008651189,0.735747140722289
"FBgn0004607",0.483829196532363,0.0748064458124528,0.329534711585803,0.735747140722289
"FBgn0004852",0.205187353388907,3.39283196643375,0.329556224481333,0.735747140722289
"FBgn0037087",-0.165622757817643,3.99058109779364,0.329633496995824,0.735747140722289
"FBgn0031281",-0.170055948050523,3.92873856207364,0.329698011172724,0.735747140722289
"FBgn0036028",-0.184658422035747,3.45347307725224,0.329904267945934,0.735956949285634
"FBgn0033315",0.200394270622793,3.78613833686813,0.330081383455941,0.735956949285634
"FBgn0039140",0.114781419097339,6.04237487462408,0.33009922327914,0.735956949285634
"FBgn0042085",0.129027984323713,7.74944314799952,0.330370200524871,0.735956949285634
"FBgn0037084",0.181891878789205,3.89023524293531,0.330394882954745,0.735956949285634
"FBgn0030946",-0.14862158871653,7.62226457806839,0.330402025327017,0.735956949285634
"FBgn0035159",-0.196406543858301,4.15327081062094,0.330687583735766,0.735956949285634
"FBgn0044823",-0.198952394179576,3.80347144890492,0.330790737986687,0.735956949285634
"FBgn0042213",-0.170824768160447,4.95524636333027,0.33085330767793,0.735956949285634
"FBgn0035720",0.125926354193335,8.82006896218466,0.330893925008957,0.735956949285634
"FBgn0040207",0.114507704559149,6.3676658275668,0.331060349522673,0.735956949285634
"FBgn0025643",-0.374183766432827,0.419643369407179,0.331130893724075,0.735956949285634
"FBgn0000629",0.128461981215226,6.49510020765949,0.331188791129022,0.735956949285634
"FBgn0031321",0.181143430717133,4.44455683836157,0.33121225035477,0.735956949285634
"FBgn0034379",-0.18260608914322,3.59432979196335,0.331218152775596,0.735956949285634
"FBgn0035985",-0.388925114502512,0.478426385801569,0.331253711284721,0.735956949285634
"FBgn0030432",-0.330701705377221,1.47935540759634,0.331370441677773,0.736013310768165
"FBgn0000455",0.155348455040342,5.43313987114252,0.331602622764951,0.736326000274103
"FBgn0027583",-0.128938048733288,6.13812599389206,0.331840876668077,0.736651998467355
"FBgn0038861",-0.210908521112128,3.24128863404267,0.332009498281063,0.736823283237534
"FBgn0053461",-0.286877231558045,1.73382915628653,0.33225774101766,0.737060903061562
"FBgn0010709",0.166968055977024,4.10517584826447,0.332379838456999,0.737060903061562
"FBgn0053207",0.14813133394054,5.72010401446409,0.332449099302903,0.737060903061562
"FBgn0028859",-0.468153964290161,0.353168563252032,0.33248253745354,0.737060903061562
"FBgn0000277",0.472401996471717,1.47244869256121,0.332610734535051,0.737142249632563
"FBgn0014963",0.135355662506166,8.02474637354623,0.333151405048803,0.738070242136089
"FBgn0050090",0.14019486111834,5.10860452382303,0.333287343972066,0.738070242136089
"FBgn0026869",0.183659306165438,7.71746509361565,0.333304312424415,0.738070242136089
"FBgn0051648",-0.152767270530683,4.3254325180014,0.333572050377443,0.738327557790424
"FBgn0036655",-0.345781105271631,0.767302524524889,0.333603812109874,0.738327557790424
"FBgn0033669",-0.114760922719186,6.39414333674327,0.333770267187057,0.738493071260349
"FBgn0033059",0.153194617131246,5.06529386216224,0.334093356115328,0.738980341526614
"FBgn0032513",0.125177152840651,5.74732921828068,0.334173955335334,0.738980341526614
"FBgn0032704",0.150931439066575,7.54516035347035,0.334383629136563,0.739241085709152
"FBgn0034308",0.144396131962448,5.96279555674302,0.334682908379943,0.739328210101787
"FBgn0027539",-0.141505682291518,5.28418453776499,0.334759024305159,0.739328210101787
"FBgn0029667",-0.451423052775976,1.04747771075828,0.334777609633914,0.739328210101787
"FBgn0000568",0.204369838229624,8.19543962562871,0.334834728178163,0.739328210101787
"FBgn0036141",-0.120055623906438,6.6062232334345,0.33491254970093,0.739328210101787
"FBgn0033088",-0.176729128961905,4.73772707186881,0.335032498641443,0.739328210101787
"FBgn0035483",-0.190204649495747,3.73410156284413,0.335065453709238,0.739328210101787
"FBgn0036900",0.129505814146552,5.27219324244327,0.335158116202144,0.739330170899362
"FBgn0033887",0.457593653791969,0.0264719003127972,0.335673158555635,0.740038304727337
"FBgn0036816",0.128777648306048,8.24147834069759,0.335716532622425,0.740038304727337
"FBgn0032514",-0.120569021023358,7.63872376822597,0.335849196682406,0.740038304727337
"FBgn0027553",0.139822696514369,5.13171079308626,0.335888588507392,0.740038304727337
"FBgn0032391",-0.18006888542297,3.55118222936533,0.335938440961752,0.740038304727337
"FBgn0031811",-0.216578878825679,2.8796538663873,0.336152007782339,0.740243813335253
"FBgn0025455",0.147917662982995,7.84252742919929,0.336283994852903,0.740243813335253
"FBgn0087013",0.125329218296642,9.64326959711419,0.336312722513432,0.740243813335253
"FBgn0061198",0.275092975520747,4.31782077254906,0.336480293860459,0.740243813335253
"FBgn0034050",-0.127065305099742,5.92762027021442,0.336524548194485,0.740243813335253
"FBgn0019686",-0.116861842005714,5.96674617669698,0.336643413297879,0.740243813335253
"FBgn0036847",-0.133910083368724,6.1846263796629,0.336734972972886,0.740243813335253
"FBgn0033221",-0.437500009797215,0.425424992666325,0.336766829179953,0.740243813335253
"FBgn0028523",-0.153347246938698,5.70421600033583,0.337130113418904,0.740700824892427
"FBgn0004834",-0.140427362571171,6.94489410756088,0.337159986778747,0.740700824892427
"FBgn0034419",0.123936653963243,5.31500771153038,0.337250574193821,0.740700824892427
"FBgn0026722",-0.120280170152377,5.55521888668842,0.337610119884598,0.74128839623612
"FBgn0260757",0.143610182832664,6.55945521568816,0.338085360306537,0.742129608345902
"FBgn0034032",0.184304520417771,4.26120007793676,0.338380028108865,0.742404738383658
"FBgn0034923",-0.137841462446874,5.05280309428208,0.338479224252416,0.742404738383658
"FBgn0034873",0.123658586691334,5.58107438328018,0.338506852373436,0.742404738383658
"FBgn0032719",-0.329227800415556,0.914757566587311,0.338625758837474,0.742404738383658
"FBgn0028343",-0.124182439645364,7.30486492227984,0.33875503965017,0.742404738383658
"FBgn0035518",-0.149239732203812,4.91331522494602,0.338908352784341,0.742404738383658
"FBgn0250830",0.289861477848705,3.67186896151322,0.339036209822705,0.742404738383658
"FBgn0039058",0.325653119119549,1.54155579973048,0.339101512188965,0.742404738383658
"FBgn0086899",-0.146982746131707,8.24883511015586,0.339140029665237,0.742404738383658
"FBgn0029094",0.119925973693191,5.82628124776601,0.339154084578685,0.742404738383658
"FBgn0085421",-0.344208368750906,1.75378620648534,0.339224409383099,0.742404738383658
"FBgn0086443",0.141521102704016,8.4950113374842,0.339395735545987,0.742577959141356
"FBgn0032815",0.144603843291006,6.92980629752809,0.339689055373782,0.743017928344063
"FBgn0051874",-0.407627154121245,0.115045148448296,0.339962440623508,0.743349689326349
"FBgn0031822",-0.170770092059635,4.22415566394067,0.340088187992504,0.743349689326349
"FBgn0037810",-0.136147951062606,8.3510116587519,0.340190474849414,0.743349689326349
"FBgn0036332",0.245191871549071,5.44420138175194,0.34020981933295,0.743349689326349
"FBgn0037943",0.125783662377988,5.46410954420387,0.340404803589472,0.743574050357046
"FBgn0036334",0.137130071989627,6.60941367500023,0.340875107946104,0.744278959235054
"FBgn0004915",-0.131985425964074,5.48589220433143,0.340912283959453,0.744278959235054
"FBgn0032256",0.21713953426105,4.0645516275505,0.341089523548254,0.74443610358683
"FBgn0041111",0.143222172959139,7.59726797380025,0.34128466076755,0.74443610358683
"FBgn0037722",0.159561852848271,4.51038103362276,0.341292087981724,0.74443610358683
"FBgn0033189",0.12403390315348,7.01522313036521,0.341437125634856,0.74443610358683
"FBgn0039928",-0.264835046846063,6.70418078472175,0.341446301235519,0.74443610358683
"FBgn0023541",0.395142455228308,1.04650298219613,0.342193377201832,0.745161827351166
"FBgn0036975",0.179305904023871,3.76829839931993,0.342307708282989,0.745161827351166
"FBgn0003479",-0.134173657836017,5.18561490920966,0.342361849972828,0.745161827351166
"FBgn0243516",0.124663641254264,6.83222469773348,0.342462445123737,0.745161827351166
"FBgn0031023",-0.160275806518876,7.42559701804938,0.342559697435825,0.745161827351166
"FBgn0038395",0.232465475513751,2.79311881346123,0.342572928672039,0.745161827351166
"FBgn0038690",0.321835022390213,1.07598067219996,0.342600385116306,0.745161827351166
"FBgn0044030",-0.248084742643278,3.59789547938579,0.34265237961879,0.745161827351166
"FBgn0038948",-0.145707148781302,5.92649596898283,0.342692068251613,0.745161827351166
"FBgn0050001",-0.243381715046219,2.86382988035013,0.342780981026273,0.745161827351166
"FBgn0037382",-0.12621854577626,5.54847683028679,0.342796640040147,0.745161827351166
"FBgn0032149",-0.144067260181696,4.71464644836643,0.342994101419819,0.745251333282812
"FBgn0035941",-0.465642611031491,0.161628395243833,0.343022833144572,0.745251333282812
"FBgn0033714",0.11912824030968,7.44165750098111,0.343276709917053,0.745601826662653
"FBgn0034611",-0.133535816503427,6.64167322769194,0.34367652100536,0.74626901704021
"FBgn0037637",-0.142052171985936,5.93093559396515,0.344017886054737,0.746697628143684
"FBgn0026616",-0.143006856986478,4.73173637299627,0.344059284467398,0.746697628143684
"FBgn0038277",-0.392489422264958,0.154997741333617,0.344468850471845,0.747090721164495
"FBgn0030838",0.120513087256152,5.47755191237773,0.344485799981107,0.747090721164495
"FBgn0020251",0.150793305028146,4.76248265006588,0.344646444886002,0.747090721164495
"FBgn0032147",0.149192314986475,4.67663070412665,0.344661806507335,0.747090721164495
"FBgn0037758",0.118304383131702,6.81713857001397,0.344785189085018,0.747090721164495
"FBgn0033698",-0.115002595159045,6.58080865755775,0.344796834817477,0.747090721164495
"FBgn0035832",0.284355858374911,2.98031452342045,0.345254893937656,0.747461664180113
"FBgn0033639",0.139176228878618,5.6282246332831,0.345255073442475,0.747461664180113
"FBgn0052590",0.261436816752544,3.02519174486606,0.345374696999003,0.747461664180113
"FBgn0034936",-0.127003380229954,5.80210764746818,0.345396818268175,0.747461664180113
"FBgn0250848",0.135791689531512,9.75235681630533,0.345431948329514,0.747461664180113
"FBgn0034959",-0.133817318087336,4.78629295002542,0.345700827463828,0.747842606350321
"FBgn0038478",-0.135603511512259,5.09986302077447,0.34603096555746,0.74835582779353
"FBgn0030309",0.139700245112996,9.21642147580352,0.346230769210108,0.748586977122016
"FBgn0083986",-0.251575630106326,2.87118281337687,0.346609602382968,0.749204979017223
"FBgn0039430",0.120309677696508,5.36101309002358,0.347123313100423,0.750114112214862
"FBgn0013435",-0.193985479295651,3.17867077058371,0.347353108058019,0.750409396222954
"FBgn0036520",0.444629775776807,0.0550198256600203,0.347615267187818,0.750718742042705
"FBgn0034277",-0.11494547689702,8.80274247425347,0.34768267459798,0.750718742042705
"FBgn0050169",0.211741417642117,4.00823294733329,0.347885246722277,0.750949790150912
"FBgn0002734",0.564393210890301,0.0944488895720937,0.347987403252614,0.750949790150912
"FBgn0033422",0.320212341975573,1.432672574295,0.348069329248201,0.750949790150912
"FBgn0030503",-0.203731102403513,3.70150230564606,0.348277646171314,0.751153866680998
"FBgn0010391",-0.158178545338097,7.62179031016468,0.348350402919589,0.751153866680998
"FBgn0038248",0.407583154786951,0.185037744128824,0.348609256662486,0.751462220381701
"FBgn0001308",0.132226260077805,8.35481380706198,0.348764592413248,0.751462220381701
"FBgn0035852",-0.383913976907086,0.0612782999531013,0.348773242553026,0.751462220381701
"FBgn0037376",0.115579762863676,6.39561485217427,0.348888589040324,0.751509752221618
"FBgn0039478",0.305137444128977,1.41139542736237,0.349588309673629,0.752389954414628
"FBgn0036668",0.122789050582092,7.28709065881305,0.349601579145337,0.752389954414628
"FBgn0034529",-0.177756187256739,4.72904917117445,0.349623740531843,0.752389954414628
"FBgn0067783",0.232772306251168,2.24278607955896,0.349727482606984,0.752389954414628
"FBgn0083048",0.579383223894747,-0.196283404026713,0.349764198024179,0.752389954414628
"FBgn0024909",0.153118333515915,4.55960394471913,0.350295377214206,0.753331435888318
"FBgn0022246",-0.225074034863006,2.46756644408743,0.350422039725323,0.753343851046946
"FBgn0086359",-0.161411816632017,4.45422332288461,0.350488176976658,0.753343851046946
"FBgn0038576",-0.121036194606297,5.29704813127449,0.350632562634943,0.7534531674012
"FBgn0053505",0.152455479204388,4.66325662174434,0.350801111907641,0.753614335340788
"FBgn0024912",-0.211892362657065,3.22678131609685,0.351045542441586,0.753887291311041
"FBgn0038678",0.198808747019941,3.79877409438787,0.351354948991014,0.753887291311041
"FBgn0011285",0.129093003966997,5.59581709750219,0.351436451912644,0.753887291311041
"FBgn0041581",-0.312155869283915,1.94523634303956,0.351448476278723,0.753887291311041
"FBgn0030345",-0.159751716444679,4.34416307977573,0.351712991690576,0.753887291311041
"FBgn0259682",0.397078102816227,0.361959230050646,0.351771973051152,0.753887291311041
"FBgn0031876",-0.174048850947969,4.02324260843454,0.351773147247284,0.753887291311041
"FBgn0051777",0.230891905854293,4.81522464126557,0.35185574478335,0.753887291311041
"FBgn0027582",0.116157842219683,7.42999157592292,0.351893819666312,0.753887291311041
"FBgn0035960",-0.271575575260471,1.88300857332253,0.351954493763389,0.753887291311041
"FBgn0062449",0.202775558228875,4.01332081065296,0.351957559908245,0.753887291311041
"FBgn0039024",0.241234995916031,3.33167679607807,0.352310066976385,0.754441759585794
"FBgn0031887",-0.495254229763991,0.538726440754446,0.352459835581316,0.754561901526198
"FBgn0038388",0.1316460558536,5.25166760598842,0.352973290398359,0.755381463230601
"FBgn0067864",-0.12028796522281,6.24933018110543,0.353295454310065,0.755381463230601
"FBgn0039766",-0.337775082900624,2.48818089468326,0.35334788597522,0.755381463230601
"FBgn0037076",0.169610237356818,3.74452518261758,0.353396800191494,0.755381463230601
"FBgn0034926",-0.120959726355563,5.76979230473397,0.353454833235622,0.755381463230601
"FBgn0052016",0.226236873522143,6.65896379421287,0.353479705495743,0.755381463230601
"FBgn0054003",0.204061709768165,4.04613721819138,0.353499021397637,0.755381463230601
"FBgn0033060",0.201088603808743,3.2721797474451,0.353689118025009,0.755587253993495
"FBgn0032213",0.115558283870975,8.48707201410717,0.354101265471125,0.75626717779305
"FBgn0033765",-0.124559708618154,6.88364531896761,0.35438203015324,0.756288694292398
"FBgn0039141",-0.118183983352301,5.8178069231387,0.354444337998756,0.756288694292398
"FBgn0260741",-0.171555574195593,3.83560817793323,0.354512205172607,0.756288694292398
"FBgn0032897",0.240373560641856,2.30045416122204,0.354521978822383,0.756288694292398
"FBgn0030136",0.146143889996046,10.5558794995418,0.354584662949989,0.756288694292398
"FBgn0030683",0.175657746843259,4.36220373496636,0.354736456948683,0.756288694292398
"FBgn0031995",-0.108503893302288,6.64052771762313,0.35476849251874,0.756288694292398
"FBgn0031975",0.31859480926946,1.06107304998123,0.355308145951063,0.757238736450201
"FBgn0040636",0.247020254257364,1.89499952946879,0.355549927011351,0.757464970062528
"FBgn0014018",0.114427593549251,7.75800031594559,0.355602348159941,0.757464970062528
"FBgn0030350",-0.124610949837645,6.06782051149913,0.355855411306918,0.757803646177248
"FBgn0030812",0.129800948925112,7.34054162653405,0.356118176515844,0.75816279862887
"FBgn0260010",-0.140758858435281,8.14785658770212,0.356457131100975,0.758683922892855
"FBgn0030410",-0.19865839655261,3.09930275686379,0.356619855456183,0.758829782238513
"FBgn0033905",-0.152617028637825,4.02902001435669,0.356941732247194,0.759029887165246
"FBgn0004462",0.128769181420476,5.17023386006639,0.356971181060538,0.759029887165246
"FBgn0039697",-0.119881977479722,7.51535945104336,0.357045851841624,0.759029887165246
"FBgn0032150",0.253052985991402,2.0515231876786,0.357090773629131,0.759029887165246
"FBgn0037770",0.113144772100111,6.06102712344498,0.357669438462686,0.759959824677524
"FBgn0259785",0.12192548772466,7.61487592544344,0.357891103340742,0.759959824677524
"FBgn0030411",-0.205046852973584,3.10830494195748,0.357944680712332,0.759959824677524
"FBgn0030061",0.115268996983976,5.77576970254988,0.357962359752033,0.759959824677524
"FBgn0033752",-0.1481550706114,4.21456003674847,0.358251073989697,0.759959824677524
"FBgn0032123",-0.177002345161455,5.02136155571402,0.358259109404637,0.759959824677524
"FBgn0035233",0.160729020091224,3.96329540998402,0.358310729963754,0.759959824677524
"FBgn0026630",0.128227074461706,6.40124091362026,0.35836404339447,0.759959824677524
"FBgn0261456",-0.111536569234762,6.02195644863773,0.358481374675049,0.759959824677524
"FBgn0038860",0.191573697054444,3.96514125399654,0.358521413219732,0.759959824677524
"FBgn0030765",-0.1436899704843,6.09386322563974,0.358600570047819,0.759959824677524
"FBgn0003189",0.139097556205303,8.39162604739568,0.358660284685197,0.759959824677524
"FBgn0052155",-0.257190996278677,2.79025429923898,0.358794387679329,0.759996133690669
"FBgn0034946",-0.128195368413579,5.80948457444796,0.358952359707574,0.759996133690669
"FBgn0033482",0.122390010308073,7.81227884195253,0.358960438020481,0.759996133690669
"FBgn0025469",-0.160601657288512,4.41041251376046,0.359110775136396,0.760082314646914
"FBgn0027103",-0.147265162652802,4.51421390128739,0.359189842584509,0.760082314646914
"FBgn0002673",0.196100727806804,2.8732935616147,0.359288536774004,0.760091505318114
"FBgn0032348",-0.113008185760045,6.4897597200135,0.359797848070996,0.760895076740215
"FBgn0027087",-0.137613636399241,7.72357541481806,0.359857279342132,0.760895076740215
"FBgn0030737",-0.1894860757615,3.25561167433858,0.36051409512742,0.761986841648605
"FBgn0032224",-0.180263876303594,4.57093916966441,0.360562790511976,0.761986841648605
"FBgn0027951",0.120895893833411,7.48929344224482,0.361177646116128,0.763036620005935
"FBgn0259214",0.194372903149139,7.92174954428158,0.36130309236873,0.763036620005935
"FBgn0036666",0.143095470755191,7.03065724572889,0.361344580551001,0.763036620005935
"FBgn0037491",0.170771780239125,3.5644220391934,0.361481033380703,0.763036620005935
"FBgn0041702",-0.155862946068265,4.3895155839371,0.36153311551175,0.763036620005935
"FBgn0015818",-0.113152386412301,6.38770754939961,0.362075560278685,0.763716461975569
"FBgn0000330",0.166158308503839,4.20329966910155,0.362234166156094,0.763716461975569
"FBgn0037653",-0.119681161641237,5.76388432028465,0.362259298399658,0.763716461975569
"FBgn0031962",-0.131929823602434,5.62084583317821,0.362300174099121,0.763716461975569
"FBgn0029974",-0.273477768969326,1.51042373186405,0.362329235063384,0.763716461975569
"FBgn0028658",-0.257912889157746,1.51466460846238,0.362446270898006,0.763763316336472
